Gender,Previously_Insured,Vehicle_Age,Vehicle_Damage,Policy_Sales_Channel,Vintage,Age_Group,Annual_Premium_Treated,Region_Category,Response
1,0,0,1,26.0,167,0,23993.0,0,1
0,0,0,1,124.0,123,0,28573.0,0,0
1,0,0,1,124.0,185,0,30204.0,0,1
1,1,1,0,152.0,36,2,29512.0,0,0
1,0,1,0,160.0,104,2,32582.0,0,0
0,0,0,1,26.0,38,0,2630.0,0,1
1,0,1,1,160.0,269,2,28083.0,2,0
1,0,0,1,157.0,286,0,2630.0,0,1
0,0,1,0,152.0,33,2,29148.0,0,0
1,0,2,1,124.0,276,0,44513.0,0,1
1,0,1,0,152.0,179,2,26730.0,0,0
1,1,1,0,152.0,202,2,25478.0,0,0
1,0,0,1,26.0,295,0,37021.0,0,1
1,1,1,0,152.0,148,2,27792.0,0,0
0,0,1,1,154.0,208,2,30008.0,0,0
0,0,0,1,124.0,296,0,43623.0,0,1
1,0,0,1,124.0,135,0,30914.0,2,1
1,1,1,0,152.0,294,2,30455.0,2,0
0,0,0,1,122.0,84,0,44263.0,0,1
1,0,1,1,152.0,281,2,26164.0,0,0
1,1,1,0,152.0,161,2,28566.0,2,0
0,0,0,1,26.0,244,0,2630.0,2,1
0,1,0,0,154.0,251,0,31534.0,0,0
0,0,1,1,160.0,65,2,28114.0,0,0
1,0,1,1,152.0,48,2,31837.0,0,0
0,1,1,0,152.0,147,2,31260.0,0,0
1,0,0,1,124.0,268,0,25020.0,0,1
1,0,0,1,120.0,193,0,61800.375,0,1
0,0,1,1,26.0,86,0,46543.0,0,1
0,1,1,0,152.0,24,2,30062.0,2,0
1,0,1,1,26.0,29,2,51321.0,0,1
1,0,0,1,124.0,39,0,53387.0,0,1
1,0,1,1,152.0,137,2,31536.0,2,1
0,1,1,0,152.0,45,2,32364.0,0,0
1,0,1,1,156.0,144,0,2630.0,0,1
1,0,2,1,124.0,29,1,38496.0,0,1
0,0,1,0,152.0,288,2,25821.0,1,0
1,0,0,0,26.0,183,0,22469.0,0,1
0,1,1,0,152.0,138,2,32419.0,0,0
1,0,1,1,152.0,152,2,40110.0,0,1
1,0,0,1,157.0,262,0,2630.0,0,1
1,0,0,1,11.0,294,0,34039.0,0,1
1,0,0,1,26.0,61,0,37233.0,0,1
1,0,1,1,152.0,145,2,40357.0,0,1
0,0,0,1,26.0,280,0,61800.375,0,1
1,0,0,1,154.0,100,0,23112.0,2,1
0,0,0,1,156.0,211,0,33877.0,2,1
0,0,0,1,26.0,18,0,30019.0,0,1
0,0,1,1,152.0,95,2,27196.0,2,0
1,1,1,0,152.0,60,2,28758.0,0,0
1,0,0,1,157.0,101,2,2630.0,2,1
1,0,1,1,160.0,187,2,26667.0,2,0
1,0,0,1,124.0,216,0,40729.0,2,1
0,0,0,1,124.0,210,0,30081.0,0,1
1,0,0,1,26.0,181,0,27684.0,0,0
0,1,1,0,152.0,293,2,31106.0,0,0
0,1,1,0,152.0,205,2,26786.0,0,0
1,1,0,0,26.0,189,1,26963.0,2,0
1,1,0,0,124.0,35,1,32243.0,0,0
0,0,2,1,124.0,228,0,34303.0,2,1
1,0,0,1,124.0,280,0,31701.0,0,1
1,0,0,1,124.0,253,0,2630.0,0,1
0,0,0,1,26.0,55,0,2630.0,2,1
0,1,0,0,152.0,187,0,31818.0,0,0
1,1,1,0,152.0,71,2,28379.0,0,0
1,0,1,1,152.0,260,2,30317.0,2,0
0,0,0,1,26.0,213,0,60803.0,0,1
1,0,1,1,152.0,189,2,26498.0,0,1
0,0,0,1,122.0,233,2,24182.0,0,1
1,0,0,1,156.0,261,1,31160.0,2,1
1,1,1,0,152.0,276,2,31921.0,0,0
0,0,0,1,124.0,64,0,50032.0,0,1
1,0,0,1,124.0,69,0,38849.0,0,1
0,0,0,1,122.0,197,0,28872.0,0,0
0,0,2,1,124.0,26,0,28288.0,0,0
0,1,1,0,152.0,193,2,31093.0,2,0
0,0,0,1,26.0,290,0,2630.0,0,1
0,1,1,0,152.0,287,2,26023.0,2,0
0,0,1,1,152.0,261,2,23109.0,2,1
0,1,1,0,152.0,122,2,30986.0,0,0
0,0,2,1,124.0,108,0,45996.0,0,1
1,0,0,1,26.0,102,0,38934.0,0,1
0,0,0,1,124.0,106,0,22756.0,0,1
1,0,2,1,124.0,289,0,43738.0,0,1
1,1,1,0,152.0,267,2,27096.0,0,0
0,1,1,0,152.0,128,2,26062.0,0,0
0,1,1,0,152.0,73,2,30246.0,0,0
0,1,1,0,152.0,70,2,28102.0,0,0
1,0,0,1,26.0,42,0,50183.0,0,1
0,1,1,0,152.0,112,0,30401.0,0,0
1,1,0,0,60.0,180,0,29212.0,0,0
1,0,0,1,124.0,12,0,2630.0,0,1
0,1,1,0,152.0,144,2,27248.0,0,0
1,0,0,1,157.0,100,0,29882.0,2,0
1,0,0,1,124.0,88,0,2630.0,0,1
1,1,0,0,154.0,115,0,31447.0,0,0
0,0,0,1,124.0,266,0,38190.0,0,1
1,1,1,0,152.0,81,2,25985.0,0,0
1,0,0,1,124.0,59,0,23183.0,0,1
1,0,0,1,124.0,96,0,40689.0,0,1
1,0,0,1,163.0,275,0,2630.0,2,1
0,0,1,1,152.0,94,2,25664.0,0,0
1,0,2,1,124.0,209,0,40561.0,0,1
1,0,0,1,13.0,153,0,43799.0,0,1
1,0,0,1,26.0,262,0,36886.0,0,1
1,0,0,1,26.0,42,0,36690.0,0,1
0,1,1,0,152.0,70,2,28227.0,0,0
1,0,0,1,13.0,31,0,28906.0,0,0
0,1,1,0,152.0,141,2,25723.0,2,0
1,0,0,1,152.0,247,0,2630.0,0,1
0,1,1,0,152.0,42,2,32308.0,0,0
1,0,0,0,152.0,15,0,25398.0,0,0
0,0,0,1,26.0,157,0,21394.0,0,1
0,0,0,1,26.0,270,0,39064.0,0,1
1,1,1,0,152.0,191,2,30700.0,2,0
0,0,0,1,124.0,17,1,2630.0,0,1
0,1,0,0,26.0,270,0,26992.0,0,0
0,0,2,1,26.0,62,0,42047.0,0,1
0,0,0,1,124.0,30,0,34969.0,0,1
1,0,0,1,26.0,295,0,37742.0,0,1
1,1,1,0,152.0,50,2,28500.0,0,0
1,0,0,1,26.0,47,0,30020.0,2,0
1,0,1,1,152.0,90,2,35179.0,0,1
0,0,1,1,152.0,203,2,26298.0,0,0
1,1,1,0,152.0,177,2,30203.0,0,0
0,1,1,0,152.0,133,2,30033.0,0,0
1,0,0,1,156.0,129,0,26715.0,0,1
0,1,1,0,160.0,251,2,30824.0,0,0
0,0,0,1,26.0,152,0,41418.0,0,1
0,0,0,1,124.0,16,0,39767.0,0,1
1,0,0,1,26.0,241,0,2630.0,0,1
0,1,1,0,152.0,201,2,26615.0,1,0
0,0,1,1,157.0,53,2,31356.0,2,0
1,0,0,1,30.0,203,0,46380.0,0,1
1,1,1,0,152.0,241,2,25021.0,0,0
0,1,1,0,152.0,246,2,27730.0,2,0
1,1,1,0,152.0,256,2,25262.0,2,0
1,0,0,1,26.0,244,0,59563.0,0,1
1,0,2,1,26.0,69,0,44172.0,0,1
1,0,2,1,26.0,210,0,41734.0,0,1
1,0,0,1,26.0,104,0,59855.0,0,1
1,0,1,1,160.0,281,2,31124.0,1,0
0,0,0,1,157.0,288,0,33188.0,0,1
0,0,0,1,26.0,210,0,40481.0,0,1
1,1,1,0,152.0,201,2,30645.0,0,0
1,1,1,0,160.0,246,2,30371.0,2,0
0,1,1,0,160.0,151,2,25819.0,0,0
1,0,0,1,26.0,47,0,33077.0,0,1
0,0,0,1,156.0,89,0,28108.0,0,1
1,0,2,1,124.0,243,1,32211.0,0,0
1,0,1,0,152.0,281,2,25584.0,0,0
1,0,0,1,60.0,227,0,32006.0,2,0
0,0,0,1,157.0,86,0,2630.0,0,1
1,0,0,1,26.0,210,0,2630.0,0,1
0,0,0,1,26.0,150,0,17348.0,0,1
1,1,1,0,160.0,99,2,32690.0,0,0
1,0,0,1,26.0,245,0,61800.375,0,1
1,1,1,0,160.0,258,2,29127.0,2,0
1,0,0,1,26.0,26,0,29139.0,2,0
0,0,1,1,160.0,277,2,29665.0,2,0
1,0,0,1,26.0,57,0,42488.0,0,1
1,1,0,0,26.0,42,0,30299.0,0,0
1,0,0,1,124.0,243,0,39420.0,1,1
1,0,0,1,124.0,229,0,47532.0,0,1
0,0,1,1,152.0,62,2,27854.0,0,0
0,0,1,1,152.0,88,2,28214.0,0,0
1,1,1,0,152.0,65,2,32048.0,0,0
0,0,0,1,124.0,225,0,31453.0,0,0
1,1,1,0,152.0,51,2,28426.0,0,0
1,0,1,0,152.0,116,2,31392.0,2,0
1,0,0,1,124.0,251,0,34938.0,0,1
1,0,0,1,157.0,62,0,2630.0,2,1
0,1,1,0,152.0,17,2,28451.0,0,0
0,1,1,0,152.0,74,2,26767.0,0,0
1,0,0,1,124.0,134,0,2630.0,1,1
0,1,1,0,152.0,205,2,29032.0,0,0
0,1,1,0,152.0,272,2,32210.0,2,0
0,0,0,1,26.0,191,0,37718.0,0,1
0,0,0,1,26.0,131,0,30807.0,0,1
1,0,0,1,124.0,102,0,33801.0,0,1
0,1,0,0,26.0,74,0,30919.0,0,0
1,0,0,1,26.0,296,0,39334.0,0,1
1,0,0,1,26.0,111,0,60324.0,0,1
1,1,1,0,152.0,72,2,25906.0,0,0
1,0,0,1,55.0,125,0,41275.0,0,1
0,0,0,1,163.0,70,0,27581.0,0,1
1,0,1,1,152.0,277,2,28045.0,0,0
1,0,0,1,26.0,57,0,28151.0,0,1
1,0,0,1,124.0,171,0,61800.375,0,1
1,1,1,0,152.0,75,2,27982.0,0,0
0,1,1,0,152.0,147,2,29484.0,2,0
0,1,1,0,152.0,233,0,25679.0,2,0
0,0,0,1,124.0,185,1,28392.0,2,0
1,0,0,1,26.0,154,0,2630.0,0,1
1,0,0,1,122.0,282,0,2630.0,0,1
1,0,0,1,4.0,255,0,27784.0,0,0
0,0,0,1,163.0,210,0,2630.0,0,1
0,0,1,1,152.0,156,2,31015.0,2,0
0,1,0,0,152.0,188,0,30769.0,2,0
0,0,0,1,26.0,293,0,2630.0,0,1
0,1,1,0,152.0,262,2,31863.0,0,0
1,0,0,1,124.0,288,0,26587.0,2,1
1,1,1,0,152.0,110,2,26225.0,0,0
0,1,0,0,157.0,105,2,25435.0,0,0
0,0,0,1,26.0,61,0,2630.0,0,1
1,0,0,1,124.0,33,0,27997.0,2,0
1,1,0,0,152.0,159,0,29427.0,0,0
0,0,0,1,163.0,136,0,27559.0,0,1
1,0,1,0,152.0,231,2,26960.0,2,0
1,0,0,1,26.0,58,0,40686.0,0,1
1,1,1,0,152.0,71,2,28655.0,0,0
1,0,0,1,124.0,83,0,28993.0,0,1
1,1,1,0,152.0,189,2,28586.0,0,0
0,1,1,0,152.0,75,2,30289.0,0,0
1,0,0,1,154.0,10,0,32127.0,0,1
0,1,1,0,152.0,234,2,32309.0,0,0
0,1,1,0,152.0,175,2,26672.0,0,0
1,0,2,1,124.0,256,0,2630.0,0,1
0,1,1,0,152.0,286,2,25911.0,0,0
1,0,1,1,151.0,119,2,42447.0,0,1
0,1,0,0,26.0,155,0,28652.0,2,0
1,0,0,1,156.0,204,0,2630.0,2,1
0,1,0,0,124.0,70,0,27256.0,2,0
1,0,0,1,26.0,249,0,30941.0,0,0
1,0,2,1,124.0,275,0,28641.0,0,1
1,0,0,1,26.0,242,0,32583.0,1,1
1,0,1,1,152.0,40,2,2630.0,0,1
1,0,1,1,152.0,251,2,29097.0,0,0
1,0,0,1,26.0,109,0,32707.0,1,1
0,1,1,0,152.0,137,2,26491.0,2,0
0,0,0,1,122.0,244,0,32143.0,0,1
0,0,1,0,152.0,197,2,28677.0,0,0
1,0,0,1,124.0,32,0,31966.0,0,0
0,0,1,1,124.0,94,2,45692.0,0,1
0,1,1,0,152.0,212,2,29466.0,0,0
0,0,0,1,124.0,196,0,22593.0,2,1
0,1,0,0,154.0,100,0,27666.0,0,0
1,0,1,0,152.0,125,2,25723.0,0,0
1,0,0,1,124.0,57,0,39249.0,0,1
0,0,0,1,4.0,123,0,31986.0,0,1
0,1,1,0,152.0,128,2,29262.0,0,0
1,1,0,0,26.0,80,1,26174.0,0,0
0,0,1,0,152.0,228,2,30441.0,2,0
1,1,1,0,152.0,41,2,30520.0,0,0
1,0,2,1,124.0,253,0,41664.0,0,1
1,0,0,1,26.0,169,0,30117.0,0,1
0,0,0,1,26.0,163,0,2630.0,0,1
0,0,1,0,152.0,187,2,25919.0,0,0
0,0,1,0,154.0,249,0,26343.0,0,0
0,1,1,0,26.0,181,2,26410.0,0,0
1,0,0,1,154.0,244,0,35962.0,0,1
1,0,0,1,124.0,250,0,29119.0,2,1
0,0,1,1,152.0,276,2,27404.0,0,0
1,0,1,0,152.0,238,2,32466.0,0,0
1,0,0,1,156.0,293,0,29942.0,0,0
0,1,1,0,160.0,175,2,25131.0,0,0
1,0,0,1,124.0,211,0,30321.0,0,0
1,1,0,0,26.0,61,0,32153.0,0,0
1,0,2,1,26.0,113,1,2630.0,0,1
1,0,0,1,26.0,195,0,2630.0,2,1
1,0,0,1,26.0,272,0,52355.0,2,1
0,1,1,0,152.0,255,2,30502.0,2,0
1,0,0,1,26.0,54,0,40484.0,0,1
1,0,0,1,154.0,264,0,42042.0,0,1
1,1,1,0,152.0,287,2,27478.0,2,0
1,0,2,1,26.0,294,0,36580.0,2,1
0,1,1,0,152.0,129,2,26529.0,0,0
0,0,1,1,26.0,32,0,47655.0,0,1
0,0,1,0,160.0,165,2,31210.0,0,0
1,0,0,1,26.0,177,0,2630.0,0,1
0,0,0,1,26.0,232,0,38864.0,0,1
1,1,1,0,152.0,174,2,29882.0,2,0
1,0,0,1,156.0,64,0,2630.0,0,1
0,0,0,1,122.0,68,0,31625.0,1,0
1,0,2,1,26.0,36,0,34616.0,0,1
1,0,1,1,152.0,243,2,29675.0,0,0
0,1,1,0,152.0,282,2,25161.0,0,0
1,0,0,1,124.0,137,0,28287.0,0,1
0,1,1,0,152.0,76,2,26264.0,0,0
1,0,2,1,26.0,68,0,36100.0,0,1
0,0,0,1,156.0,223,2,31645.0,0,0
1,0,0,1,26.0,108,0,56159.0,0,1
1,0,0,1,157.0,69,0,2630.0,0,1
1,1,1,0,152.0,152,2,28797.0,0,0
0,1,1,0,152.0,248,2,31380.0,2,0
1,1,1,0,152.0,138,2,27322.0,0,0
1,0,1,0,152.0,260,2,31575.0,2,0
0,1,1,0,152.0,239,2,30017.0,0,0
1,0,1,1,152.0,20,2,25339.0,2,0
1,1,1,0,152.0,123,2,29268.0,0,0
1,1,1,0,160.0,166,2,28819.0,0,0
1,1,0,0,26.0,265,0,28506.0,0,0
1,0,0,1,124.0,85,2,24717.0,0,1
1,1,0,0,26.0,296,0,26834.0,2,0
0,1,1,0,152.0,70,2,29404.0,2,0
1,0,0,1,156.0,71,2,33584.0,0,1
0,0,0,1,155.0,99,0,25578.0,0,1
1,1,0,1,156.0,47,0,32777.0,0,0
1,0,0,1,124.0,173,0,41843.0,0,1
0,0,1,1,152.0,71,2,30868.0,0,0
0,1,1,0,152.0,182,2,27132.0,0,0
1,1,1,0,152.0,70,0,26140.0,0,0
1,0,0,1,26.0,239,0,29049.0,0,1
0,0,0,1,26.0,166,0,34601.0,0,1
1,0,1,1,152.0,144,2,26242.0,0,0
1,0,0,1,124.0,270,0,31982.0,0,1
0,1,1,0,152.0,30,2,29432.0,0,0
0,0,0,1,124.0,30,0,36241.0,0,1
1,0,2,1,26.0,174,1,61800.375,0,1
1,1,1,0,152.0,211,2,31398.0,0,0
1,1,1,0,26.0,212,2,27326.0,0,0
0,0,0,1,124.0,257,0,41186.0,0,1
0,0,1,1,152.0,145,2,46608.0,0,1
1,0,0,1,26.0,209,0,2630.0,0,1
0,0,1,0,152.0,58,2,26043.0,0,0
1,0,0,0,152.0,225,1,29694.0,0,0
1,0,0,1,124.0,113,0,28577.0,0,1
1,1,0,0,124.0,226,2,25499.0,0,0
0,0,0,1,122.0,207,0,23254.0,0,1
1,1,1,0,152.0,198,2,32112.0,2,0
1,1,1,0,152.0,170,2,28794.0,2,0
0,0,0,1,156.0,55,0,2630.0,0,1
0,1,1,0,152.0,42,2,32725.0,2,0
1,0,0,1,163.0,12,0,31871.0,0,0
1,0,0,1,26.0,102,0,27689.0,0,1
0,0,0,1,8.0,38,0,31122.0,0,0
0,1,1,0,152.0,241,2,30820.0,0,0
0,0,0,1,26.0,277,0,37280.0,0,1
1,0,0,1,31.0,229,0,28303.0,2,1
0,0,1,1,152.0,177,2,32555.0,1,0
1,0,0,1,122.0,34,0,28528.0,2,1
1,1,1,0,152.0,104,2,30640.0,0,0
0,0,0,1,124.0,127,0,23266.0,2,1
0,0,0,1,26.0,203,0,38080.0,0,1
0,0,0,1,156.0,72,0,2630.0,0,1
1,0,1,1,152.0,194,2,28251.0,2,0
1,1,0,0,26.0,205,0,32177.0,0,0
1,0,0,1,124.0,202,0,37669.0,0,1
0,1,0,0,152.0,43,0,32815.0,0,0
0,0,2,1,124.0,295,0,34025.0,0,1
1,0,1,1,160.0,163,2,28395.0,0,0
0,1,1,1,152.0,290,2,29015.0,2,0
1,0,0,1,26.0,81,0,29180.0,0,0
1,1,1,0,152.0,180,2,32647.0,0,0
1,0,2,1,26.0,258,0,25553.0,0,1
0,0,0,1,154.0,62,0,43609.0,0,1
0,1,1,0,160.0,115,2,32258.0,2,0
1,0,0,1,26.0,35,0,43707.0,2,1
1,0,0,1,154.0,110,0,42406.0,0,1
1,0,2,1,26.0,297,0,47488.0,0,1
0,1,1,0,152.0,67,2,31966.0,2,0
1,0,0,1,26.0,108,0,32903.0,0,1
1,1,0,0,152.0,259,1,31375.0,0,0
1,0,0,1,124.0,209,0,43913.0,0,1
1,0,0,1,156.0,94,0,25514.0,0,0
1,0,0,1,124.0,299,0,51496.0,0,1
0,1,1,0,152.0,261,2,26701.0,0,0
1,0,0,1,163.0,254,0,29490.0,2,1
0,1,1,0,152.0,152,2,26766.0,0,0
0,0,0,1,124.0,34,0,42759.0,0,1
1,0,0,1,48.0,267,0,54964.0,0,1
1,0,0,1,124.0,87,0,2630.0,0,1
1,0,0,1,124.0,230,1,30268.0,0,0
1,0,0,1,124.0,262,0,2630.0,0,1
0,0,0,1,157.0,57,0,42972.0,0,1
0,0,0,1,26.0,31,0,25238.0,0,1
1,0,1,0,152.0,83,2,25284.0,2,0
0,0,0,1,156.0,69,0,29391.0,0,1
1,0,0,0,124.0,299,0,26321.0,1,0
1,0,0,1,124.0,145,0,34487.0,0,1
0,1,0,0,60.0,183,0,26476.0,0,0
0,1,1,0,152.0,78,2,31647.0,0,0
0,0,0,1,26.0,197,0,38710.0,0,1
1,0,1,1,152.0,126,2,2630.0,0,1
0,0,0,1,124.0,63,2,36157.0,2,1
1,0,0,1,26.0,216,0,61800.375,0,1
0,1,1,0,152.0,172,2,32203.0,0,0
0,1,1,0,152.0,137,2,25671.0,0,0
0,0,1,1,160.0,63,2,30583.0,0,0
0,0,1,1,152.0,76,2,30882.0,2,1
1,0,0,1,26.0,294,0,30298.0,0,1
1,1,1,0,152.0,144,2,31675.0,0,0
1,1,1,0,152.0,42,2,32615.0,0,0
1,1,1,0,152.0,256,2,27431.0,2,0
1,1,0,0,152.0,53,0,25101.0,2,0
1,1,1,0,152.0,191,2,27867.0,2,0
1,0,0,1,26.0,293,0,53976.0,0,1
0,1,1,0,152.0,232,2,26097.0,0,0
1,0,0,1,26.0,75,0,44336.0,0,1
0,0,0,1,124.0,299,0,35224.0,0,1
1,0,1,1,152.0,211,2,35449.0,2,1
1,1,1,0,151.0,110,2,28333.0,0,0
1,0,2,1,124.0,270,0,41587.0,2,1
1,0,1,1,124.0,59,0,2630.0,0,1
1,0,0,1,124.0,21,0,40219.0,0,1
0,0,0,1,26.0,41,0,29659.0,0,1
1,0,1,1,152.0,264,2,28605.0,2,0
0,1,1,0,152.0,177,2,28987.0,0,0
1,0,0,1,124.0,170,0,27931.0,0,1
0,0,1,1,152.0,75,2,32675.0,0,0
1,0,1,1,152.0,241,2,25667.0,0,0
0,1,1,0,152.0,36,2,28352.0,2,0
1,1,0,1,124.0,206,0,28875.0,0,0
0,0,1,1,152.0,120,2,2630.0,0,1
0,0,1,1,152.0,150,2,27832.0,2,0
1,1,0,0,124.0,229,0,32362.0,0,0
1,0,0,1,156.0,108,0,30305.0,0,1
0,0,0,1,154.0,133,0,42118.0,0,1
0,1,1,0,26.0,177,2,28915.0,0,0
0,1,1,0,152.0,182,2,27035.0,0,0
1,0,0,1,26.0,91,0,29210.0,2,1
0,1,1,0,152.0,233,0,28951.0,2,0
1,0,0,1,124.0,297,0,45493.0,0,1
1,1,0,0,26.0,268,0,26805.0,2,0
0,0,0,1,26.0,57,0,2630.0,2,1
0,0,1,1,122.0,22,0,31305.0,0,1
0,0,0,1,122.0,50,0,21323.0,0,1
0,1,1,0,152.0,17,2,29220.0,2,0
0,0,0,1,26.0,150,0,36000.0,0,1
1,1,0,0,26.0,291,0,25428.0,0,0
0,0,1,1,152.0,219,2,27375.0,2,0
1,1,1,0,152.0,86,2,28589.0,2,0
0,0,0,1,154.0,125,0,24689.0,0,1
1,1,1,0,160.0,102,2,29175.0,0,0
0,1,1,0,152.0,74,0,30540.0,0,0
1,0,0,1,26.0,166,0,24331.0,0,1
0,1,1,0,152.0,11,2,26963.0,0,0
0,0,2,1,154.0,118,1,28887.0,0,0
1,1,0,0,124.0,266,0,26338.0,0,0
0,0,0,1,124.0,257,0,25132.0,0,0
1,0,0,1,124.0,118,0,2630.0,2,1
1,0,1,1,152.0,76,2,31952.0,0,0
1,0,0,1,124.0,231,2,27186.0,0,0
1,0,1,1,26.0,289,2,32584.0,0,1
0,1,1,0,152.0,196,2,30319.0,2,0
1,1,1,0,152.0,273,2,29996.0,2,0
1,1,1,0,152.0,187,2,30934.0,0,0
0,0,0,1,124.0,44,0,26738.0,0,1
0,1,1,0,152.0,172,2,29083.0,0,0
1,0,0,1,124.0,262,0,28399.0,0,1
1,0,0,1,163.0,169,0,32858.0,2,0
0,0,1,1,160.0,245,2,28618.0,0,0
1,1,1,0,152.0,234,2,31113.0,0,0
1,0,1,0,152.0,189,2,27068.0,0,1
0,0,1,1,152.0,229,2,30407.0,2,0
1,0,0,1,7.0,77,0,29945.0,0,0
1,0,2,1,155.0,205,0,26065.0,0,0
1,0,0,1,124.0,187,0,38279.0,0,1
1,0,0,1,124.0,27,1,31356.0,0,1
0,0,0,0,154.0,232,1,25689.0,0,1
1,0,0,1,24.0,235,0,29262.0,0,1
0,0,1,1,151.0,283,2,32327.0,2,0
1,0,0,1,124.0,192,1,38779.0,0,1
1,0,0,1,26.0,136,0,34977.0,0,1
1,0,0,1,124.0,68,0,2630.0,0,1
0,1,0,0,152.0,68,0,26659.0,0,0
1,0,0,1,124.0,246,0,43062.0,0,1
0,1,1,0,152.0,297,2,25440.0,2,0
1,0,0,1,124.0,100,0,33250.0,0,1
0,1,1,0,152.0,232,2,28950.0,0,0
1,0,2,1,3.0,10,0,61800.375,0,1
1,0,0,1,26.0,171,0,30037.0,0,1
0,0,0,1,156.0,177,0,2630.0,0,1
1,0,0,1,155.0,255,0,33504.0,0,1
1,0,2,1,15.0,249,1,2630.0,2,1
1,0,1,1,152.0,94,2,26945.0,2,1
0,0,1,1,152.0,134,2,25077.0,2,0
1,0,0,1,124.0,298,0,38760.0,0,1
1,1,1,0,152.0,223,0,29626.0,0,0
1,1,1,0,152.0,122,2,32263.0,0,0
1,0,1,1,26.0,195,2,32652.0,0,0
1,0,0,1,154.0,21,1,28436.0,1,0
1,0,0,1,26.0,274,0,43485.0,0,1
1,0,0,1,157.0,215,0,2630.0,2,1
0,0,0,1,154.0,275,1,41425.0,0,1
0,0,0,1,157.0,142,0,31980.0,2,0
0,0,1,1,152.0,194,2,26848.0,0,0
1,0,0,1,124.0,156,0,34747.0,0,1
0,1,1,0,152.0,137,2,27827.0,2,0
1,0,0,1,26.0,288,0,31250.0,0,0
0,1,1,0,152.0,289,2,27383.0,2,0
1,0,0,1,124.0,113,0,31874.0,0,0
0,1,1,0,152.0,205,2,27021.0,0,0
1,0,0,1,163.0,265,2,2630.0,0,1
1,0,0,1,124.0,129,0,31536.0,0,0
0,1,1,0,152.0,104,2,25369.0,0,0
1,0,0,1,155.0,241,0,42395.0,0,1
0,0,1,1,160.0,296,2,27614.0,0,0
0,0,0,1,7.0,56,0,28261.0,0,0
0,0,0,1,26.0,56,0,31641.0,0,1
1,0,0,0,24.0,26,0,25880.0,0,0
1,0,0,1,26.0,277,0,42569.0,0,1
0,0,0,1,152.0,43,0,26313.0,0,0
1,0,0,1,26.0,212,0,30183.0,0,0
1,0,0,1,26.0,273,0,37490.0,0,1
1,0,0,1,124.0,208,0,23674.0,0,1
1,0,0,1,26.0,105,0,35570.0,0,1
0,0,0,1,124.0,66,0,55078.0,0,1
0,0,0,1,124.0,131,0,42257.0,0,1
1,1,1,0,160.0,142,2,27661.0,2,0
1,0,0,1,124.0,42,0,25782.0,0,0
0,0,0,1,26.0,112,0,28980.0,2,1
1,1,1,1,160.0,58,2,31802.0,0,1
1,1,1,0,152.0,130,2,30054.0,0,0
0,0,1,1,26.0,18,0,41879.0,0,1
1,0,0,1,26.0,144,0,34195.0,0,1
0,0,0,1,26.0,70,0,28805.0,0,1
0,0,1,1,152.0,105,2,29317.0,2,0
1,0,0,1,125.0,154,0,35237.0,0,1
0,0,1,1,152.0,61,2,32801.0,2,0
0,0,0,1,122.0,146,0,45264.0,0,1
1,0,0,1,4.0,39,0,32319.0,2,0
1,0,0,1,109.0,108,0,29459.0,0,0
0,0,0,1,124.0,198,0,53264.0,0,1
1,0,1,0,152.0,23,2,25661.0,0,0
1,1,1,0,152.0,76,2,27119.0,2,0
1,0,0,1,124.0,122,1,31480.0,0,1
1,0,1,1,157.0,68,2,21569.0,0,1
1,0,2,1,124.0,150,0,41512.0,0,1
1,1,0,0,26.0,229,1,32240.0,0,0
0,0,0,1,154.0,88,0,26367.0,0,1
1,0,2,1,26.0,117,0,40955.0,0,1
1,1,1,0,152.0,25,2,27795.0,2,0
1,1,1,0,152.0,218,2,26888.0,0,0
1,0,2,1,140.0,85,0,28262.0,0,0
1,0,0,1,154.0,180,0,23841.0,0,1
0,1,1,0,152.0,123,2,26419.0,2,0
0,1,1,0,152.0,38,2,32189.0,0,0
1,0,0,1,124.0,148,0,32822.0,0,1
0,0,0,1,124.0,26,0,25902.0,0,1
1,1,1,0,152.0,274,2,32099.0,2,0
0,0,0,1,124.0,128,0,42727.0,0,1
1,1,1,0,152.0,207,2,29334.0,0,0
1,0,0,1,55.0,99,0,2630.0,2,1
1,1,1,0,151.0,80,2,25789.0,2,0
0,1,1,0,152.0,12,2,30670.0,0,0
1,0,0,1,154.0,76,0,33116.0,2,1
1,1,1,0,152.0,221,2,31566.0,0,0
0,1,1,0,152.0,47,2,32247.0,2,0
0,1,1,0,152.0,24,2,28133.0,2,0
1,0,0,1,157.0,137,0,26146.0,0,1
0,0,2,1,26.0,78,1,2630.0,0,1
0,0,1,1,124.0,49,2,42615.0,0,1
0,1,1,0,152.0,80,2,31278.0,2,0
1,0,0,1,124.0,56,0,33984.0,0,1
1,0,1,1,163.0,23,2,28275.0,0,1
1,0,0,1,124.0,184,0,61800.375,0,1
1,0,0,1,26.0,232,0,29489.0,0,1
1,0,0,1,26.0,222,0,61800.375,0,1
1,0,1,0,152.0,34,2,25829.0,2,0
1,1,0,0,60.0,255,0,28391.0,0,0
0,1,1,0,160.0,143,2,29997.0,0,0
0,1,1,0,152.0,29,2,28345.0,0,0
1,0,0,1,156.0,97,0,2630.0,1,1
0,0,0,1,124.0,80,1,26318.0,0,0
1,0,1,1,124.0,191,2,41899.0,0,1
0,1,1,0,152.0,200,2,31862.0,2,0
